     35 sp|P28286|5HT2B_DROME	sp|P28286|5HT2B_DROME 5-hydroxytryptamine receptor 2B OS=Drosophila melanogaster OX=7227 GN=5-HT1B PE=2 SV=3
     49 sp|P28334|5HT1B_MOUSE	sp|P28334|5HT1B_MOUSE 5-hydroxytryptamine receptor 1B OS=Mus musculus OX=10090 GN=Htr1b PE=2 SV=1
     15 sp|P28335|5HT2C_HUMAN	sp|P28335|5HT2C_HUMAN 5-hydroxytryptamine receptor 2C OS=Homo sapiens OX=9606 GN=HTR2C PE=1 SV=1
     45 sp|P28336|NMBR_HUMAN	sp|P28336|NMBR_HUMAN Neuromedin-B receptor OS=Homo sapiens OX=9606 GN=NMBR PE=1 SV=2
     48 sp|P28564|5HT1B_RAT	sp|P28564|5HT1B_RAT 5-hydroxytryptamine receptor 1B OS=Rattus norvegicus OX=10116 GN=Htr1b PE=2 SV=1
     24 sp|P28565|5HT1D_RAT	sp|P28565|5HT1D_RAT 5-hydroxytryptamine receptor 1D OS=Rattus norvegicus OX=10116 GN=Htr1d PE=2 SV=1
     39 sp|P28566|5HT1E_HUMAN	sp|P28566|5HT1E_HUMAN 5-hydroxytryptamine receptor 1E OS=Homo sapiens OX=9606 GN=HTR1E PE=1 SV=1
     63 sp|P28646|SSR1_RAT	sp|P28646|SSR1_RAT Somatostatin receptor type 1 OS=Rattus norvegicus OX=10116 GN=Sstr1 PE=2 SV=1
     44 sp|P28647|AA3R_RAT	sp|P28647|AA3R_RAT Adenosine receptor A3 OS=Rattus norvegicus OX=10116 GN=Adora3 PE=1 SV=3
     82 sp|P28678|OPS1_DROPS	sp|P28678|OPS1_DROPS Opsin Rh1 OS=Drosophila pseudoobscura pseudoobscura OX=46245 GN=ninaE PE=1 SV=4
     82 sp|P28679|OPS2_DROPS	sp|P28679|OPS2_DROPS Opsin Rh2 OS=Drosophila pseudoobscura pseudoobscura OX=46245 GN=Rh2 PE=1 SV=3
     74 sp|P28680|OPS3_DROPS	sp|P28680|OPS3_DROPS Opsin Rh3 OS=Drosophila pseudoobscura pseudoobscura OX=46245 GN=Rh3 PE=1 SV=3
     82 sp|P28681|OPSD_CRIGR	sp|P28681|OPSD_CRIGR Rhodopsin OS=Cricetulus griseus OX=10029 GN=RHO PE=3 SV=1
     81 sp|P28682|OPSB_CHICK	sp|P28682|OPSB_CHICK Blue-sensitive opsin OS=Gallus gallus OX=9031 PE=1 SV=1
     83 sp|P28683|OPSG_CHICK	sp|P28683|OPSG_CHICK Green-sensitive opsin OS=Gallus gallus OX=9031 GN=PRA1 PE=1 SV=1
     81 sp|P28684|OPSV_CHICK	sp|P28684|OPSV_CHICK Violet-sensitive opsin OS=Gallus gallus OX=9031 PE=1 SV=1
     47 sp|P29089|AGTRB_RAT	sp|P29089|AGTRB_RAT Type-1B angiotensin II receptor OS=Rattus norvegicus OX=10116 GN=Agtr1b PE=2 SV=1
     49 sp|P29274|AA2AR_HUMAN	sp|P29274|AA2AR_HUMAN Adenosine receptor A2a OS=Homo sapiens OX=9606 GN=ADORA2A PE=1 SV=2
     55 sp|P29275|AA2BR_HUMAN	sp|P29275|AA2BR_HUMAN Adenosine receptor A2b OS=Homo sapiens OX=9606 GN=ADORA2B PE=1 SV=1
     49 sp|P29276|AA2BR_RAT	sp|P29276|AA2BR_RAT Adenosine receptor A2b OS=Rattus norvegicus OX=10116 GN=Adora2b PE=1 SV=1
     59 sp|P29371|NK3R_HUMAN	sp|P29371|NK3R_HUMAN Neuromedin-K receptor OS=Homo sapiens OX=9606 GN=TACR3 PE=1 SV=1
     82 sp|P29403|OPSD_XENLA	sp|P29403|OPSD_XENLA Rhodopsin OS=Xenopus laevis OX=8355 GN=rho PE=1 SV=1
     75 sp|P29404|OPS4_DROPS	sp|P29404|OPS4_DROPS Opsin Rh4 OS=Drosophila pseudoobscura pseudoobscura OX=46245 GN=Rh4 PE=1 SV=2
     45 sp|P29754|AGTRA_MOUSE	sp|P29754|AGTRA_MOUSE Type-1A angiotensin II receptor OS=Mus musculus OX=10090 GN=Agtr1a PE=1 SV=1
     52 sp|P29755|AGTRB_MOUSE	sp|P29755|AGTRB_MOUSE Type-1B angiotensin II receptor OS=Mus musculus OX=10090 GN=Agtr1b PE=3 SV=1
     47 sp|P30098|NK3R_CAVPO	sp|P30098|NK3R_CAVPO Neuromedin-K receptor OS=Cavia porcellus OX=10141 GN=TACR3 PE=2 SV=1
     20 sp|P30372|ACM2_CHICK	sp|P30372|ACM2_CHICK Muscarinic acetylcholine receptor M2 OS=Gallus gallus OX=9031 GN=CHRM2 PE=3 SV=1
     36 sp|P30411|BKRB2_HUMAN	sp|P30411|BKRB2_HUMAN B2 bradykinin receptor OS=Homo sapiens OX=9606 GN=BDKRB2 PE=1 SV=2
      1 sp|P30518|V2R_HUMAN	sp|P30518|V2R_HUMAN Vasopressin V2 receptor OS=Homo sapiens OX=9606 GN=AVPR2 PE=1 SV=1
     15 sp|P30542|AA1R_HUMAN	sp|P30542|AA1R_HUMAN Adenosine receptor A1 OS=Homo sapiens OX=9606 GN=ADORA1 PE=1 SV=1
     35 sp|P30543|AA2AR_RAT	sp|P30543|AA2AR_RAT Adenosine receptor A2a OS=Rattus norvegicus OX=10116 GN=Adora2a PE=1 SV=2
     15 sp|P30544|ACM4_XENLA	sp|P30544|ACM4_XENLA Muscarinic acetylcholine receptor M4 OS=Xenopus laevis OX=8355 GN=chrm4 PE=3 SV=1
     49 sp|P30545|ADA2B_MOUSE	sp|P30545|ADA2B_MOUSE Alpha-2B adrenergic receptor OS=Mus musculus OX=10090 GN=Adra2b PE=1 SV=2
     49 sp|P30546|HRH1_BOVIN	sp|P30546|HRH1_BOVIN Histamine H1 receptor OS=Bos taurus OX=9913 GN=HRH1 PE=2 SV=1
     50 sp|P30547|NK1R_CAVPO	sp|P30547|NK1R_CAVPO Substance-P receptor OS=Cavia porcellus OX=10141 GN=TACR1 PE=2 SV=1
     49 sp|P30548|NK1R_MOUSE	sp|P30548|NK1R_MOUSE Substance-P receptor OS=Mus musculus OX=10090 GN=Tacr1 PE=2 SV=2
     65 sp|P30549|NK2R_MOUSE	sp|P30549|NK2R_MOUSE Substance-K receptor OS=Mus musculus OX=10090 GN=Tacr2 PE=2 SV=1
     34 sp|P30550|GRPR_HUMAN	sp|P30550|GRPR_HUMAN Gastrin-releasing peptide receptor OS=Homo sapiens OX=9606 GN=GRPR PE=2 SV=1
     40 sp|P30551|CCKAR_RAT	sp|P30551|CCKAR_RAT Cholecystokinin receptor type A OS=Rattus norvegicus OX=10116 GN=Cckar PE=1 SV=1
     31 sp|P30552|GASR_CANLF	sp|P30552|GASR_CANLF Gastrin/cholecystokinin type B receptor OS=Canis lupus familiaris OX=9615 GN=CCKBR PE=2 SV=1
     30 sp|P30553|GASR_RAT	sp|P30553|GASR_RAT Gastrin/cholecystokinin type B receptor OS=Rattus norvegicus OX=10116 GN=Cckbr PE=2 SV=1
     47 sp|P30555|AGTR1_PIG	sp|P30555|AGTR1_PIG Type-1 angiotensin II receptor OS=Sus scrofa OX=9823 GN=AGTR1 PE=2 SV=1
     45 sp|P30556|AGTR1_HUMAN	sp|P30556|AGTR1_HUMAN Type-1 angiotensin II receptor OS=Homo sapiens OX=9606 GN=AGTR1 PE=1 SV=1
      9 sp|P30557|PE2R3_MOUSE	sp|P30557|PE2R3_MOUSE Prostaglandin E2 receptor EP3 subtype OS=Mus musculus OX=10090 GN=Ptger3 PE=1 SV=1
     10 sp|P30558|PAR1_MOUSE	sp|P30558|PAR1_MOUSE Proteinase-activated receptor 1 OS=Mus musculus OX=10090 GN=F2r PE=1 SV=2
      7 sp|P30559|OXYR_HUMAN	sp|P30559|OXYR_HUMAN Oxytocin receptor OS=Homo sapiens OX=9606 GN=OXTR PE=2 SV=2
     13 sp|P30560|V1AR_RAT	sp|P30560|V1AR_RAT Vasopressin V1a receptor OS=Rattus norvegicus OX=10116 GN=Avpr1a PE=1 SV=4
     58 sp|P30680|SSR2_RAT	sp|P30680|SSR2_RAT Somatostatin receptor type 2 OS=Rattus norvegicus OX=10116 GN=Sstr2 PE=1 SV=1
     23 sp|P30728|DRD3_MOUSE	sp|P30728|DRD3_MOUSE D(3) dopamine receptor OS=Mus musculus OX=10090 GN=Drd3 PE=2 SV=1
      4 sp|P30729|DRD4_RAT	sp|P30729|DRD4_RAT D(4) dopamine receptor OS=Rattus norvegicus OX=10116 GN=Drd4 PE=1 SV=2
     21 sp|P30730|LSHR_MOUSE	sp|P30730|LSHR_MOUSE Lutropin-choriogonadotropic hormone receptor OS=Mus musculus OX=10090 GN=Lhcgr PE=2 SV=1
     54 sp|P30731|GPR83_MOUSE	sp|P30731|GPR83_MOUSE Probable G-protein coupled receptor 83 OS=Mus musculus OX=10090 GN=Gpr83 PE=2 SV=2
     30 sp|P30796|GASR_MASNA	sp|P30796|GASR_MASNA Gastrin/cholecystokinin type B receptor OS=Mastomys natalensis OX=10112 GN=CCKBR PE=2 SV=1
     62 sp|P30872|SSR1_HUMAN	sp|P30872|SSR1_HUMAN Somatostatin receptor type 1 OS=Homo sapiens OX=9606 GN=SSTR1 PE=1 SV=1
     63 sp|P30873|SSR1_MOUSE	sp|P30873|SSR1_MOUSE Somatostatin receptor type 1 OS=Mus musculus OX=10090 GN=Sstr1 PE=1 SV=1
     58 sp|P30874|SSR2_HUMAN	sp|P30874|SSR2_HUMAN Somatostatin receptor type 2 OS=Homo sapiens OX=9606 GN=SSTR2 PE=1 SV=1
     59 sp|P30875|SSR2_MOUSE	sp|P30875|SSR2_MOUSE Somatostatin receptor type 2 OS=Mus musculus OX=10090 GN=Sstr2 PE=2 SV=1
     21 sp|P30935|SSR3_MOUSE	sp|P30935|SSR3_MOUSE Somatostatin receptor type 3 OS=Mus musculus OX=10090 GN=Sstr3 PE=2 SV=2
     22 sp|P30936|SSR3_RAT	sp|P30936|SSR3_RAT Somatostatin receptor type 3 OS=Rattus norvegicus OX=10116 GN=Sstr3 PE=1 SV=1
     67 sp|P30937|SSR4_RAT	sp|P30937|SSR4_RAT Somatostatin receptor type 4 OS=Rattus norvegicus OX=10116 GN=Sstr4 PE=1 SV=1
     47 sp|P30938|SSR5_RAT	sp|P30938|SSR5_RAT Somatostatin receptor type 5 OS=Rattus norvegicus OX=10116 GN=Sstr5 PE=1 SV=2
     41 sp|P30939|5HT1F_HUMAN	sp|P30939|5HT1F_HUMAN 5-hydroxytryptamine receptor 1F OS=Homo sapiens OX=9606 GN=HTR1F PE=2 SV=1
     39 sp|P30940|5HT1F_RAT	sp|P30940|5HT1F_RAT 5-hydroxytryptamine receptor 1F OS=Rattus norvegicus OX=10116 GN=Htr1f PE=3 SV=1
      4 sp|P30951|GPR12_RAT	sp|P30951|GPR12_RAT G-protein coupled receptor 12 OS=Rattus norvegicus OX=10116 GN=Gpr12 PE=2 SV=3
      1 sp|P30953|OR1E1_HUMAN	sp|P30953|OR1E1_HUMAN Olfactory receptor 1E1 OS=Homo sapiens OX=9606 GN=OR1E1 PE=3 SV=1
      1 sp|P30954|O10J1_HUMAN	sp|P30954|O10J1_HUMAN Olfactory receptor 10J1 OS=Homo sapiens OX=9606 GN=OR10J1 PE=2 SV=2
     36 sp|P30966|5HT5A_MOUSE	sp|P30966|5HT5A_MOUSE 5-hydroxytryptamine receptor 5A OS=Mus musculus OX=10090 GN=Htr5a PE=1 SV=2
      6 sp|P30968|GNRHR_HUMAN	sp|P30968|GNRHR_HUMAN Gonadotropin-releasing hormone receptor OS=Homo sapiens OX=9606 GN=GNRHR PE=1 SV=1
      6 sp|P30969|GNRHR_RAT	sp|P30969|GNRHR_RAT Gonadotropin-releasing hormone receptor OS=Rattus norvegicus OX=10116 GN=Gnrhr PE=2 SV=2
     63 sp|P30974|TLR1_DROME	sp|P30974|TLR1_DROME Tachykinin-like peptides receptor 86C OS=Drosophila melanogaster OX=7227 GN=TkR86C PE=2 SV=2
     56 sp|P30975|TLR2_DROME	sp|P30975|TLR2_DROME Tachykinin-like peptides receptor 99D OS=Drosophila melanogaster OX=7227 GN=TkR99D PE=2 SV=2
      9 sp|P30989|NTR1_HUMAN	sp|P30989|NTR1_HUMAN Neurotensin receptor type 1 OS=Homo sapiens OX=9606 GN=NTSR1 PE=1 SV=2
     18 sp|P30992|C5AR1_CANLF	sp|P30992|C5AR1_CANLF C5a anaphylatoxin chemotactic receptor 1 OS=Canis lupus familiaris OX=9615 GN=C5AR1 PE=2 SV=1
     22 sp|P30993|C5AR1_MOUSE	sp|P30993|C5AR1_MOUSE C5a anaphylatoxin chemotactic receptor 1 OS=Mus musculus OX=10090 GN=C5ar1 PE=1 SV=2
     27 sp|P30994|5HT2B_RAT	sp|P30994|5HT2B_RAT 5-hydroxytryptamine receptor 2B OS=Rattus norvegicus OX=10116 GN=Htr2b PE=2 SV=1
     82 sp|P31355|OPSD_LITPI	sp|P31355|OPSD_LITPI Rhodopsin OS=Lithobates pipiens OX=8404 GN=RHO PE=1 SV=1
     83 sp|P31356|OPSD_TODPA	sp|P31356|OPSD_TODPA Rhodopsin OS=Todarodes pacificus OX=6637 GN=RHO PE=1 SV=2
     42 sp|P31387|5HT5B_MOUSE	sp|P31387|5HT5B_MOUSE 5-hydroxytryptamine receptor 5B OS=Mus musculus OX=10090 GN=Htr5b PE=2 SV=1
     32 sp|P31388|5HT6R_RAT	sp|P31388|5HT6R_RAT 5-hydroxytryptamine receptor 6 OS=Rattus norvegicus OX=10116 GN=Htr6 PE=1 SV=2
     37 sp|P31389|HRH1_CAVPO	sp|P31389|HRH1_CAVPO Histamine H1 receptor OS=Cavia porcellus OX=10141 GN=HRH1 PE=3 SV=1
     40 sp|P31390|HRH1_RAT	sp|P31390|HRH1_RAT Histamine H1 receptor OS=Rattus norvegicus OX=10116 GN=Hrh1 PE=1 SV=1
     59 sp|P31391|SSR4_HUMAN	sp|P31391|SSR4_HUMAN Somatostatin receptor type 4 OS=Homo sapiens OX=9606 GN=SSTR4 PE=2 SV=2
      3 sp|P31392|GP182_RAT	sp|P31392|GP182_RAT G-protein coupled receptor 182 OS=Rattus norvegicus OX=10116 GN=Gpr182 PE=1 SV=3
     22 sp|P32211|ACM4_MOUSE	sp|P32211|ACM4_MOUSE Muscarinic acetylcholine receptor M4 OS=Mus musculus OX=10090 GN=Chrm4 PE=2 SV=1
     28 sp|P32212|FSHR_MACFA	sp|P32212|FSHR_MACFA Follicle-stimulating hormone receptor OS=Macaca fascicularis OX=9541 GN=FSHR PE=2 SV=2
     15 sp|P32229|VC03_SWPVK	sp|P32229|VC03_SWPVK G-protein coupled receptor homolog C3 OS=Swinepox virus (strain Kasza) OX=10277 GN=C3L PE=3 SV=1
     13 sp|P32236|GNRHR_BOVIN	sp|P32236|GNRHR_BOVIN Gonadotropin-releasing hormone receptor OS=Bos taurus OX=9913 GN=GNRHR PE=2 SV=1
     11 sp|P32237|GNRHR_SHEEP	sp|P32237|GNRHR_SHEEP Gonadotropin-releasing hormone receptor OS=Ovis aries OX=9940 GN=GNRHR PE=2 SV=1
     36 sp|P32238|CCKAR_HUMAN	sp|P32238|CCKAR_HUMAN Cholecystokinin receptor type A OS=Homo sapiens OX=9606 GN=CCKAR PE=1 SV=1
     27 sp|P32239|GASR_HUMAN	sp|P32239|GASR_HUMAN Gastrin/cholecystokinin type B receptor OS=Homo sapiens OX=9606 GN=CCKBR PE=1 SV=1
     28 sp|P32240|PE2R4_MOUSE	sp|P32240|PE2R4_MOUSE Prostaglandin E2 receptor EP4 subtype OS=Mus musculus OX=10090 GN=Ptger4 PE=2 SV=1
      3 sp|P32244|MC3R_RAT	sp|P32244|MC3R_RAT Melanocortin receptor 3 OS=Rattus norvegicus OX=10116 GN=Mc3r PE=2 SV=2
      4 sp|P32245|MC4R_HUMAN	sp|P32245|MC4R_HUMAN Melanocortin receptor 4 OS=Homo sapiens OX=9606 GN=MC4R PE=1 SV=2
     49 sp|P32246|CCR1_HUMAN	sp|P32246|CCR1_HUMAN C-C chemokine receptor type 1 OS=Homo sapiens OX=9606 GN=CCR1 PE=1 SV=1
     53 sp|P32247|BRS3_HUMAN	sp|P32247|BRS3_HUMAN Bombesin receptor subtype-3 OS=Homo sapiens OX=9606 GN=BRS3 PE=1 SV=1
     16 sp|P32248|CCR7_HUMAN	sp|P32248|CCR7_HUMAN C-C chemokine receptor type 7 OS=Homo sapiens OX=9606 GN=CCR7 PE=1 SV=2
     21 sp|P32249|GP183_HUMAN	sp|P32249|GP183_HUMAN G-protein coupled receptor 183 OS=Homo sapiens OX=9606 GN=GPR183 PE=1 SV=3
     25 sp|P32250|LPAR6_CHICK	sp|P32250|LPAR6_CHICK Lysophosphatidic acid receptor 6 OS=Gallus gallus OX=9031 GN=LPAR6 PE=1 SV=1
     50 sp|P32251|ADRA2_CARAU	sp|P32251|ADRA2_CARAU Alpha-2 adrenergic receptor OS=Carassius auratus OX=7957 PE=3 SV=1
     37 sp|P32299|BKRB2_MOUSE	sp|P32299|BKRB2_MOUSE B2 bradykinin receptor OS=Mus musculus OX=10090 GN=Bdkrb2 PE=2 SV=4
     45 sp|P32300|OPRD_MOUSE	sp|P32300|OPRD_MOUSE Delta-type opioid receptor OS=Mus musculus OX=10090 GN=Oprd1 PE=1 SV=1
     25 sp|P32302|CXCR5_HUMAN	sp|P32302|CXCR5_HUMAN C-X-C chemokine receptor type 5 OS=Homo sapiens OX=9606 GN=CXCR5 PE=1 SV=1
     42 sp|P32303|AGTRA_XENLA	sp|P32303|AGTRA_XENLA Type-1 angiotensin II receptor A OS=Xenopus laevis OX=8355 GN=agtr1-a PE=2 SV=2
     62 sp|P32304|5HT7R_MOUSE	sp|P32304|5HT7R_MOUSE 5-hydroxytryptamine receptor 7 OS=Mus musculus OX=10090 GN=Htr7 PE=2 SV=2
     62 sp|P32305|5HT7R_RAT	sp|P32305|5HT7R_RAT 5-hydroxytryptamine receptor 7 OS=Rattus norvegicus OX=10116 GN=Htr7 PE=2 SV=2
      8 sp|P32306|OXYR_PIG	sp|P32306|OXYR_PIG Oxytocin receptor OS=Sus scrofa OX=9823 GN=OXTR PE=2 SV=1
      2 sp|P32307|V2R_PIG	sp|P32307|V2R_PIG Vasopressin V2 receptor OS=Sus scrofa OX=9823 GN=AVPR2 PE=2 SV=1
     82 sp|P32308|OPSD_CANLF	sp|P32308|OPSD_CANLF Rhodopsin OS=Canis lupus familiaris OX=9615 GN=RHO PE=1 SV=1
     82 sp|P32309|OPSD_CARAU	sp|P32309|OPSD_CARAU Rhodopsin OS=Carassius auratus OX=7957 GN=rho PE=1 SV=1
     83 sp|P32310|OPSB_CARAU	sp|P32310|OPSB_CARAU Blue-sensitive opsin OS=Carassius auratus OX=7957 PE=1 SV=1
     82 sp|P32311|OPSG1_CARAU	sp|P32311|OPSG1_CARAU Green-sensitive opsin-1 OS=Carassius auratus OX=7957 PE=1 SV=1
     81 sp|P32312|OPSG2_CARAU	sp|P32312|OPSG2_CARAU Green-sensitive opsin-2 OS=Carassius auratus OX=7957 PE=1 SV=1
     82 sp|P32313|OPSR_CARAU	sp|P32313|OPSR_CARAU Red-sensitive opsin OS=Carassius auratus OX=7957 PE=1 SV=1
     26 sp|P32745|SSR3_HUMAN	sp|P32745|SSR3_HUMAN Somatostatin receptor type 3 OS=Homo sapiens OX=9606 GN=SSTR3 PE=1 SV=1
      6 sp|P33032|MC5R_HUMAN	sp|P33032|MC5R_HUMAN Melanocortin receptor 5 OS=Homo sapiens OX=9606 GN=MC5R PE=1 SV=3
      3 sp|P33033|MC3R_MOUSE	sp|P33033|MC3R_MOUSE Melanocortin receptor 3 OS=Mus musculus OX=10090 GN=Mc3r PE=2 SV=1
     31 sp|P33396|AGTR1_MELGA	sp|P33396|AGTR1_MELGA Type-1 angiotensin II receptor OS=Meleagris gallopavo OX=9103 GN=AGTR1 PE=2 SV=1
     45 sp|P33533|OPRD_RAT	sp|P33533|OPRD_RAT Delta-type opioid receptor OS=Rattus norvegicus OX=10116 GN=Oprd1 PE=2 SV=1
     65 sp|P33534|OPRK_MOUSE	sp|P33534|OPRK_MOUSE Kappa-type opioid receptor OS=Mus musculus OX=10090 GN=Oprk1 PE=1 SV=1
     47 sp|P33535|OPRM_RAT	sp|P33535|OPRM_RAT Mu-type opioid receptor OS=Rattus norvegicus OX=10116 GN=Oprm1 PE=1 SV=1
     23 sp|P33766|FPR1_MOUSE	sp|P33766|FPR1_MOUSE fMet-Leu-Phe receptor OS=Mus musculus OX=10090 GN=Fpr1 PE=2 SV=1
     23 sp|P34311|YKR5_CAEEL	sp|P34311|YKR5_CAEEL Probable G-protein coupled receptor C06G4.5 OS=Caenorhabditis elegans OX=6239 GN=C06G4.5 PE=3 SV=3
     26 sp|P34968|5HT2C_MOUSE	sp|P34968|5HT2C_MOUSE 5-hydroxytryptamine receptor 2C OS=Mus musculus OX=10090 GN=Htr2c PE=2 SV=2
     62 sp|P34969|5HT7R_HUMAN	sp|P34969|5HT7R_HUMAN 5-hydroxytryptamine receptor 7 OS=Homo sapiens OX=9606 GN=HTR7 PE=1 SV=2
     15 sp|P34970|AA1R_RABIT	sp|P34970|AA1R_RABIT Adenosine receptor A1 OS=Oryctolagus cuniculus OX=9986 GN=ADORA1 PE=2 SV=1
     40 sp|P34971|ADRB1_MOUSE	sp|P34971|ADRB1_MOUSE Beta-1 adrenergic receptor OS=Mus musculus OX=10090 GN=Adrb1 PE=1 SV=2
     13 sp|P34972|CNR2_HUMAN	sp|P34972|CNR2_HUMAN Cannabinoid receptor 2 OS=Homo sapiens OX=9606 GN=CNR2 PE=1 SV=1
      4 sp|P34973|DRD2B_XENLA	sp|P34973|DRD2B_XENLA D(2) dopamine receptor B (Fragment) OS=Xenopus laevis OX=8355 GN=drd2-b PE=2 SV=1
     12 sp|P34974|ACTHR_BOVIN	sp|P34974|ACTHR_BOVIN Adrenocorticotropic hormone receptor OS=Bos taurus OX=9913 GN=MC2R PE=2 SV=1
     65 sp|P34975|OPRK_RAT	sp|P34975|OPRK_RAT Kappa-type opioid receptor OS=Rattus norvegicus OX=10116 GN=Oprk1 PE=2 SV=1
     44 sp|P34976|AGTR1_RABIT	sp|P34976|AGTR1_RABIT Type-1 angiotensin II receptor OS=Oryctolagus cuniculus OX=9986 GN=AGTR1 PE=2 SV=1
     10 sp|P34979|PE2R3_BOVIN	sp|P34979|PE2R3_BOVIN Prostaglandin E2 receptor EP3 subtype OS=Bos taurus OX=9913 GN=PTGER3 PE=2 SV=1
      8 sp|P34980|PE2R3_RAT	sp|P34980|PE2R3_RAT Prostaglandin E2 receptor EP3 subtype OS=Rattus norvegicus OX=10116 GN=Ptger3 PE=1 SV=1
     51 sp|P34981|TRFR_HUMAN	sp|P34981|TRFR_HUMAN Thyrotropin-releasing hormone receptor OS=Homo sapiens OX=9606 GN=TRHR PE=1 SV=1
      4 sp|P34982|OR1D2_HUMAN	sp|P34982|OR1D2_HUMAN Olfactory receptor 1D2 OS=Homo sapiens OX=9606 GN=OR1D2 PE=1 SV=2
      1 sp|P34985|OL143_MOUSE	sp|P34985|OL143_MOUSE Olfactory receptor 143 OS=Mus musculus OX=10090 GN=Olfr143 PE=2 SV=2
     82 sp|P34989|OPSL_CALJA	sp|P34989|OPSL_CALJA Opsin, longwave 563 nm (Fragment) OS=Callithrix jacchus OX=9483 PE=1 SV=1
     63 sp|P34992|NPY1R_XENLA	sp|P34992|NPY1R_XENLA Neuropeptide Y receptor type 1 OS=Xenopus laevis OX=8355 GN=npy1r PE=2 SV=1
     58 sp|P34993|SSR2_BOVIN	sp|P34993|SSR2_BOVIN Somatostatin receptor type 2 OS=Bos taurus OX=9913 GN=SSTR2 PE=2 SV=1
     59 sp|P34994|SSR2_PIG	sp|P34994|SSR2_PIG Somatostatin receptor type 2 OS=Sus scrofa OX=9823 GN=SSTR2 PE=3 SV=1
     23 sp|P34996|P2RY1_CHICK	sp|P34996|P2RY1_CHICK P2Y purinoceptor 1 OS=Gallus gallus OX=9031 GN=P2RY1 PE=2 SV=1
     31 sp|P34997|CXCR5_RAT	sp|P34997|CXCR5_RAT C-X-C chemokine receptor type 5 OS=Rattus norvegicus OX=10116 GN=Cxcr5 PE=2 SV=1
     36 sp|P35342|AA3R_SHEEP	sp|P35342|AA3R_SHEEP Adenosine receptor A3 OS=Ovis aries OX=9940 GN=ADORA3 PE=2 SV=1
     46 sp|P35343|CXCR2_MOUSE	sp|P35343|CXCR2_MOUSE C-X-C chemokine receptor type 2 OS=Mus musculus OX=10090 GN=Cxcr2 PE=2 SV=1
     27 sp|P35344|CXCR2_RABIT	sp|P35344|CXCR2_RABIT C-X-C chemokine receptor type 2 OS=Oryctolagus cuniculus OX=9986 GN=CXCR2 PE=2 SV=1
      5 sp|P35345|MC5R_RAT	sp|P35345|MC5R_RAT Melanocortin receptor 5 OS=Rattus norvegicus OX=10116 GN=Mc5r PE=2 SV=1
     58 sp|P35346|SSR5_HUMAN	sp|P35346|SSR5_HUMAN Somatostatin receptor type 5 OS=Homo sapiens OX=9606 GN=SSTR5 PE=1 SV=3
     62 sp|P35348|ADA1A_HUMAN	sp|P35348|ADA1A_HUMAN Alpha-1A adrenergic receptor OS=Homo sapiens OX=9606 GN=ADRA1A PE=1 SV=2
     16 sp|P35350|ACKR4_BOVIN	sp|P35350|ACKR4_BOVIN Atypical chemokine receptor 4 OS=Bos taurus OX=9913 GN=ACKR4 PE=2 SV=1
     18 sp|P35351|AGTR2_RAT	sp|P35351|AGTR2_RAT Type-2 angiotensin II receptor OS=Rattus norvegicus OX=10116 GN=Agtr2 PE=1 SV=1
     80 sp|P35356|OPSD_PROCL	sp|P35356|OPSD_PROCL Rhodopsin OS=Procambarus clarkii OX=6728 GN=RHO PE=1 SV=1
     83 sp|P35357|OPSB_GEKGE	sp|P35357|OPSB_GEKGE Blue-sensitive opsin P467 OS=Gekko gecko OX=36310 PE=1 SV=1
     80 sp|P35358|OPSG_GEKGE	sp|P35358|OPSG_GEKGE Green-sensitive opsin P521 OS=Gekko gecko OX=36310 PE=1 SV=1
     83 sp|P35359|OPSD_DANRE	sp|P35359|OPSD_DANRE Rhodopsin OS=Danio rerio OX=7955 GN=rho PE=1 SV=2
     82 sp|P35360|OPSL_LIMPO	sp|P35360|OPSL_LIMPO Lateral eye opsin OS=Limulus polyphemus OX=6850 PE=1 SV=1
     82 sp|P35361|OPSO_LIMPO	sp|P35361|OPSO_LIMPO Ocellar opsin OS=Limulus polyphemus OX=6850 PE=1 SV=1
     83 sp|P35362|OPSD_SPHSP	sp|P35362|OPSD_SPHSP Rhodopsin OS=Sphodromantis sp. OX=27433 PE=2 SV=1
     36 sp|P35363|5HT2A_MOUSE	sp|P35363|5HT2A_MOUSE 5-hydroxytryptamine receptor 2A OS=Mus musculus OX=10090 GN=Htr2a PE=1 SV=1
     38 sp|P35364|5HT5A_RAT	sp|P35364|5HT5A_RAT 5-hydroxytryptamine receptor 5A OS=Rattus norvegicus OX=10116 GN=Htr5a PE=2 SV=1
     40 sp|P35365|5HT5B_RAT	sp|P35365|5HT5B_RAT 5-hydroxytryptamine receptor 5B OS=Rattus norvegicus OX=10116 GN=Htr5b PE=2 SV=1
      2 sp|P35366|PTAFR_MACMU	sp|P35366|PTAFR_MACMU Platelet-activating factor receptor (Fragment) OS=Macaca mulatta OX=9544 GN=PTAFR PE=2 SV=1
     38 sp|P35367|HRH1_HUMAN	sp|P35367|HRH1_HUMAN Histamine H1 receptor OS=Homo sapiens OX=9606 GN=HRH1 PE=1 SV=1
     62 sp|P35368|ADA1B_HUMAN	sp|P35368|ADA1B_HUMAN Alpha-1B adrenergic receptor OS=Homo sapiens OX=9606 GN=ADRA1B PE=1 SV=3
